"Shipping Address: 206 INDEPENDENCE LANE PEACHTREE CITY, GA 30269",,Phone Number: (516)779-6317,
"Mailing Address: 206 INDEPENDENCE LANE PEACHTREE CITY, GA 30269",,,
,,Fax Number: (404)328-6635 ,
,,,
,,,
Email:  FELIXNOWELL@GMAIL.COM,,Prequalification Expiration Date:Oct-31-2022,
,,,
Work Class:150  -  TRAFFIC CONTROL,,,
,,,
2NA964,"NATIONWIDE ELECTRICAL TESTING, INC.",SHASHIKANT BAGLE,Registered
"Shipping Address: 6050 SOUTHARD TRACE CUMMING, GA 30040",,Phone Number: (770)667-1875,
"Mailing Address: 6050 SOUTHARD TRACE CUMMING, GA 30040",,,
,,Fax Number: (770)667-6578 ,
,,,
,,,
Email:  SHASHI@N-E-T-INC.COM,,Prequalification Expiration Date:Jun-30-2018,
,,,
Work Class:664  -  ELECTRICAL DISTRIBUTION,,,
,,,
00000000014368,"NATIONWIDE SOLUTIONS, INC","DONELL ELLIS, JR",Registered
"Shipping Address: 120 RALPH MCGILL BLVD ATLANTA, GA 30308",,Phone Number: (832)783-0512,
,,,
Email:  info@nwsolutionsusa.com,,Prequalification Expiration Date:Apr-30-2024,
,,,
Work Class:432  -  MILL ASPHALT PAVEMENT,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
Work Class:652  -  PAINTING TRAFFIC STRIPE,,,
,,,
00000000019026,"NATIVE CONSTRUCTION GROUP, LLC",SCOTT M. OEHLERKING,Registered
"Shipping Address: PO BOX 5190 OCALA, FL 34478",,Phone Number: (352)361-1357,
,,,
Email:  AKASH@NATIVECONSTRUCTIONGROUP.ORG,,Prequalification Expiration Date:Aug-31-2026,
,,,
Work Class:431  -  GRIND CONCRETE PAVEMENT,,,
Work Class:432  -  MILL ASPHALT PAVEMENT,,,
,,,
2NA955,"NATURAL ENCLOSURE FENCE CO., LLC",DANIEL F. KILPATRICK,Registered
"Shipping Address: 101 JONESBORO ROAD MCDONOUGH, GA 30253",,Phone Number: (770)506-3222,
,,,
Email:  DANNY@NE-FENCE.COM,,Prequalification Expiration Date:Nov-30-2026,
,,,
"Work Class:643  -  FENCE (CHAIN LK, WOVEN OR BARBED WIRE)",,,
,,,
00000000018575,"NAUTILUS COMMUNICATIONS, INC",PATRICIA C. GILBERT,Registered
"Shipping Address: 424 WATER OAK WAY SW MARIETTA, GA 30008",,Phone Number: (404)372-2665,
,,,
Email:  PGILBERT@NAUTILUSWAY.COM,,Prequalification Expiration Date:Nov-30-2025,
,,,
Work Class:647  -  TRAFFIC SIGNAL INSTALLATION,,,
Work Class:935  -  FIBER OPTIC SYSTEM,,,
Work Class:940  -  ATMS,,,
,,,
2NA969,"NAVCON, LLC",KEVIN HAWKINS,Prequalified
"Shipping Address: P.O. BOX 1959 LOGANVILLE, GA 30052",,Phone Number: (770)554-1190,
"Mailing Address: P.O. BOX 1959 LOGANVILLE, GA 30052",,,
,,Fax Number: (770)554-1779 ,
,,,
,,,
Email:  khawkins@navcon.net,,Prequalification Expiration Date:May-31-2022,
,,,
Work Class:500  -  CONCRETE STRUCTURES,,,
Work Class:615  -  JACKING OR BORING PIPE,,,
Work Class:660  -  SANITARY SEWERS,,,
Work Class:664  -  ELECTRICAL DISTRIBUTION,,,
Work Class:668  -  MISC DRAINAGE STRUCTURES,,,
Work Class:797  -  BUILDINGS,,,
Work Class:935  -  FIBER OPTIC SYSTEM,,,
,,,
00000000014843,"NBI, LLC.",NICHOLAS R. BYERS,Registered
"Shipping Address: 250 Broad Street Unit 626 Athens, GA 30601",,Phone Number: (770)312-8549,
"Mailing Address: 250 Broad Street Unit 626 Athens, GA 30601",,,
,,Fax Number: (770)401-4679 ,
,,,
,,,
Email:  nrbyers@gmail.com,,Prequalification Expiration Date:Feb-28-2024,
,,,
Work Class:201  -  CLEARING AND GRUBBING RIGHT OF WAY,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:641  -  GUARD RAIL,,,
"Work Class:643  -  FENCE (CHAIN LK, WOVEN OR BARBED WIRE)",,,
Work Class:700  -  GRASSING,,,
,,,
00000000016563,"NC&C TRANSPORT GA, LLC",NICKEY USSERY,Registered
"Shipping Address: 69 CHEVES RD. FORSYTH, GA 31029",,Phone Number: (478)994-3570,
"Mailing Address: 69 CHEVES RD. FORSYTH, GA 31029",,,
,,Fax Number: (678)846-5568 ,
,,,
,,,
Email:  NCCTRANSPORT@GMAIL.COM,,Prequalification Expiration Date:Sep-30-2021,
,,,
Work Class:310a  -  HAULING GAB,,,
Work Class:432a  -  HAULING MILLINGS,,,
"Work Class:603a  -  HAULING RIP RAP TO PROJECT, ALL SIZES",,,
,,,
2NE055,"NEAL PROPERTIES, LLC",NICK NEAL,Registered
"Shipping Address: 4138 ARCADIA INDUSTRIAL CIR LILBURN, GA 30047",,Phone Number: (404)975-7408,
"Mailing Address: 4138 ARCADIA INDUSTRIAL CIR LILBURN, GA 30047",,,
,,Fax Number: (678)669-1573 ,
,,,
,,,
Email:  NEALNI2000@YAHOO.COM,,Prequalification Expiration Date:Jun-30-2017,
,,,
Work Class:163  -  MISCELLANEOUS EROSION CONTROL ITEMS,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
"Work Class:550  -  STRM DR PIPE, PIPE-ARCH CLVT, SD DR PIPE",,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
2NE170,"NEIL ENGINEERING, INC.",SHWETA S. GHODADRA,Registered
"Shipping Address: 2828 HEATHER ROW RIDGE RD LILBURN, GA 30047",,Phone Number: (678)524-4624,
"Mailing Address: 2828 HEATHER ROW RIDGE RD LILBURN, GA 30047",,,
,,Fax Number: (470)299-3658 ,
,,,
,,,
Email:  NEILENG@COMCAST.NET,,Prequalification Expiration Date:Jan-31-2018,
,,,
Work Class:150  -  TRAFFIC CONTROL,,,
Work Class:163  -  MISCELLANEOUS EROSION CONTROL ITEMS,,,
Work Class:209  -  SUBGRADE CONSTRUCTION,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
Work Class:670  -  WATER DISTRIBUTION,,,
Work Class:700  -  GRASSING,,,
,,,
2NO520,"NENA CONSTRUCTION, INC",CHADD B. GARCIA,Prequalified
"Shipping Address: 33 ALFRED ST. WARWICK, RI 02889",,Phone Number: (401)490-7008,
"Mailing Address: 33 ALFRED ST. WARWICK, RI 02889",,,
,,Fax Number: (401)490-7009 ,
,,,
,,,
Email:  MCAHOON@NENAINC.COM,,Prequalification Expiration Date:Sep-30-2026,
,,,
Work Class:797  -  BUILDINGS,,,
,,,
00000000017764,"NEVER SETTLE, LLC",MAURICE DAUGHTRY,Registered
"Shipping Address: 6183 INDIAN WOOD CIRCLE SE MABLETON, GA 30126",,Phone Number: (404)831-4307,
,,,
Email:  SUPPORT@DAUGHTRYDUMPING.COM,,Prequalification Expiration Date:Jan-31-2024,
,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:310a  -  HAULING GAB,,,
Work Class:400a  -  HAULING ASPHALTIC CONCRETE MIX,,,
Work Class:432a  -  HAULING MILLINGS,,,
"Work Class:603a  -  HAULING RIP RAP TO PROJECT, ALL SIZES",,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
00000000019448,"NEW LIFE LANDSCAPES, INC.",ERNIE FARHNBAUER,Registered
"Shipping Address: 2507 OLD ROCKBRIDGE RD NORCROSS, GA 30071",,Phone Number: (770)446-3600,
,,,
Email:  NICK@NEWLIFELANDSCAPESINC.COM,,Prequalification Expiration Date:Jan-31-2027,
,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
Work Class:700  -  GRASSING,,,
"Work Class:702  -  VINE, SHRUB, AND TREE PLANTING",,,
,,,
2NE580,"NEWELL & BUSH, INC.",M. BEN HITSON,Prequalified
"Shipping Address: P. O. BOX 240397 MONTGOMERY, AL 36124",,Phone Number: (334)215-7372,
"Mailing Address: P. O. BOX 240397 MONTGOMERY, AL 36124",,,
,,Fax Number: (334)215-8569 ,
,,,
,,,
Email:  dturner@newellbush.com,,Prequalification Expiration Date:Feb-28-2026,
,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
Work Class:461  -  SEALING ROADWAY & BRIDGE JOINTS & CRACKS,,,
Work Class:500  -  CONCRETE STRUCTURES,,,
Work Class:500c  -  METAL DECKING,,,
Work Class:501  -  STEEL STRUCTURES,,,
Work Class:507  -  PRESTRESSED CONCRETE BRIDGE MEMBERS,,,
Work Class:511  -  REINFORCEMENT STEEL,,,
Work Class:513  -  PRCST REIN CONC BX CLVRT BRL & END SECT,,,
Work Class:520  -  PILING,,,
Work Class:636  -  HIGHWAY SIGNS,,,
Work Class:700  -  GRASSING,,,
,,,
2NE560,"NEWELL ROADBUILDERS, INC.",CHRIS NEWELL,Prequalified
"Shipping Address: 13266 U.S. HIGHWAY 31 HOPE HULL, AL 36043",,Phone Number: (334)288-2702,
"Mailing Address: 13266 U.S. HIGHWAY 31 HOPE HULL, AL 36043",,,
,,Fax Number: (334)288-2721 ,
,,,
,,,
Email:  CHRIS@NEWELLROADBUILDERS.COM,,Prequalification Expiration Date:May-31-2026,
,,,
Work Class:150  -  TRAFFIC CONTROL,,,
Work Class:163  -  MISCELLANEOUS EROSION CONTROL ITEMS,,,
Work Class:201  -  CLEARING AND GRUBBING RIGHT OF WAY,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:208  -  EMBANKMENTS,,,
Work Class:209  -  SUBGRADE CONSTRUCTION,,,
Work Class:310  -  GRADED AGGREGATE CONSTRUCTION,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
"Work Class:550  -  STRM DR PIPE, PIPE-ARCH CLVT, SD DR PIPE",,,
Work Class:660  -  SANITARY SEWERS,,,
Work Class:668  -  MISC DRAINAGE STRUCTURES,,,
Work Class:670  -  WATER DISTRIBUTION,,,
,,,
00000000018307,NEXGEN SOLUTIONS LLC,STEPHEN LYLE,Registered
"Shipping Address: 300 ASHLEY PARK BLVD. NEWNAN, GA 30263",,Phone Number: (678)873-6409,
,,,
Email:  SLYLE@NEXGEN-US.COM,,Prequalification Expiration Date:May-31-2025,
,,,
Work Class:615  -  JACKING OR BORING PIPE,,,
,,,
00000000018419,NGT GROUP LLC,MUZAFFAR BADALOV,Prequalified
"Shipping Address: 5665 SHIRLEE INDUSTRIAL WAY N ALPHARETTA, GA 30004",,Phone Number: (404)801-8816,
,,,
Email:  ADMIN@NGTGROUPLLC.COM,,Prequalification Expiration Date:Sep-30-2026,
,,,
Work Class:150  -  TRAFFIC CONTROL,,,
Work Class:636  -  HIGHWAY SIGNS,,,
Work Class:647  -  TRAFFIC SIGNAL INSTALLATION,,,
Work Class:664  -  ELECTRICAL DISTRIBUTION,,,
Work Class:680  -  LIGHTING STANDARDS AND LUMINAIRES,,,
Work Class:935  -  FIBER OPTIC SYSTEM,,,
Work Class:940  -  ATMS,,,
,,,
2NI200,NICHOLSON CONSTRUCTION COMPANY,Andrew Walker,Prequalified
"Shipping Address: 12 MCCLANE ST. CUDDY, PA 15031",,Phone Number: (412)221-4500,
"Mailing Address: 12 MCCLANE ST. CUDDY, PA 15031",,,
,,Fax Number: (412)221-3127 ,
,,,
,,,
Email:  ,,Prequalification Expiration Date:Jul-31-2018,
,,,
Work Class:AAA  -  *DNU*GENERAL CONTRACTOR,,,
,,,
00000000018263,"NO FEAR TRUCKING, LLC",RALPH GIBSON,Registered
"Shipping Address: 805 GLYNN ST. S. FAYETTEVILLE, GA 30215",,Phone Number: (818)237-8729,
,,,
Email:  Ralph@NoFearTrucking.com,,Prequalification Expiration Date:Oct-31-2025,
,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:310a  -  HAULING GAB,,,
Work Class:400a  -  HAULING ASPHALTIC CONCRETE MIX,,,
Work Class:432a  -  HAULING MILLINGS,,,
"Work Class:603a  -  HAULING RIP RAP TO PROJECT, ALL SIZES",,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
00000000017998,"NOAH, INC",FELIX B. POLANCO,Prequalified
"Shipping Address: 274 ADAMS RD THOMASTON, GA 30286",,Phone Number: (678)573-2620,
,,,
Email:  felix@noahinc.us,,Prequalification Expiration Date:Jul-31-2026,
kathya@noahinc.us,,,
,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:310  -  GRADED AGGREGATE CONSTRUCTION,,,
Work Class:310a  -  HAULING GAB,,,
Work Class:400  -  HOT MIX ASPHALTIC CONCRETE CONSTRUCTION,,,
Work Class:400a  -  HAULING ASPHALTIC CONCRETE MIX,,,
Work Class:432a  -  HAULING MILLINGS,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
00000000016428,"NONE STOP TRUCKING, INC.",JAMIE BASSARAGH,Registered
"Shipping Address: 5754 FOUR WINDS DRIVE LILBURN, GA 30047",,Phone Number: (404)396-8913,
,,,
Email:  jbassaragh20@gmail.com,,Prequalification Expiration Date:Oct-31-2021,
,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:400a  -  HAULING ASPHALTIC CONCRETE MIX,,,
"Work Class:603a  -  HAULING RIP RAP TO PROJECT, ALL SIZES",,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
00000000011852,"NORTH AMERICAN PIPELINE MANAGEMENT, INC.",DORELLY ARANGO HERFORD,Registered
"Shipping Address: 62 HAMBY ROAD SE MARIETTA, GA 30067",,Phone Number: (678)592-5079,
"Mailing Address: 62 HAMBY ROAD SE MARIETTA, GA 30067",,,
,,Fax Number: (678)820-3993 ,
,,,
,,,
Email:  DORELLY.ARANGO@NAPMINC.COM,,Prequalification Expiration Date:Feb-28-2023,
,,,
Work Class:163  -  MISCELLANEOUS EROSION CONTROL ITEMS,,,
Work Class:201  -  CLEARING AND GRUBBING RIGHT OF WAY,,,
Work Class:209  -  SUBGRADE CONSTRUCTION,,,
Work Class:500  -  CONCRETE STRUCTURES,,,
"Work Class:550  -  STRM DR PIPE, PIPE-ARCH CLVT, SD DR PIPE",,,
Work Class:660  -  SANITARY SEWERS,,,
Work Class:670  -  WATER DISTRIBUTION,,,
Work Class:700  -  GRASSING,,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
00000000014028,"NORTH CHEROKEE ELECTRICAL, INC.",DAVID JORDAN,Prequalified
"Shipping Address: P.O. BOX 4098 CANTON, GA 30114",,Phone Number: (770)345-2667,
"Mailing Address: P.O. BOX 4098 CANTON, GA 30114",,,
,,Fax Number: (770)345-5923 ,
,,,
,,,
Email:  jmassey@ncelectrical.com,,Prequalification Expiration Date:Sep-30-2026,
,,,
Work Class:636  -  HIGHWAY SIGNS,,,
Work Class:647  -  TRAFFIC SIGNAL INSTALLATION,,,
Work Class:680  -  LIGHTING STANDARDS AND LUMINAIRES,,,
Work Class:935  -  FIBER OPTIC SYSTEM,,,
Work Class:940  -  ATMS,,,
,,,
00000000014871,"NORTH COBB ELECTRICAL SERVICES, INC.",JAMES T. QUIGLEY,Prequalified
,,,
Email:  CQUIGLEY@NCOBBELECTRICAL.COM,,Prequalification Expiration Date:May-31-2019,
,,,
Work Class:664  -  ELECTRICAL DISTRIBUTION,,,
Work Class:680  -  LIGHTING STANDARDS AND LUMINAIRES,,,
,,,
2NO484,"NORTH GEORGIA CONCRETE, INC.",R. ALLEN HARP,Prequalified
"Shipping Address: P. O. BOX 827 FAYETTEVILLE, GA 30214",,Phone Number: (770)461-0040,
"Mailing Address: P. O. BOX 827 FAYETTEVILLE, GA 30214",,,
,,Fax Number: (770)461-0050 ,
,,,
,,,
Email:  LDANNER@NORTHGEORGIACONCRETE.COM,,Prequalification Expiration Date:Aug-31-2025,
,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:500  -  CONCRETE STRUCTURES,,,
Work Class:500a  -  RETAINING WALLS,,,
Work Class:511  -  REINFORCEMENT STEEL,,,
Work Class:520  -  PILING,,,
Work Class:525  -  COFFERDAMS,,,
Work Class:534  -  PEDESTRIAN OVERPASS BRIDGE,,,
"Work Class:550  -  STRM DR PIPE, PIPE-ARCH CLVT, SD DR PIPE",,,
Work Class:626  -  MECH STABILIZED EMB RETAINING WALLS,,,
,,,
00000000019115,NORTH GEORGIA CURB COMPANY LLC,ROBERTO CHAVEZ,Registered
"Shipping Address: 489 WIND CLIFF COURT CANTON, GA 30114",,Phone Number: (404)988-7593,
,,,
Email:  ROBERTOCHAVEZ9876@GMAIL.COM,,Prequalification Expiration Date:Aug-31-2026,
,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
Work Class:668  -  MISC DRAINAGE STRUCTURES,,,
,,,
2NO497,"NORTH GEORGIA PIPELINE, INC.",LYNN DANNER,Registered
"Shipping Address: P.O. BOX 143779 FAYETTEVILLE, GA 30214",,Phone Number: (706)867-1774,
"Mailing Address: P.O. BOX 143779 FAYETTEVILLE, GA 30214",,,
,,Fax Number: (706)867-1608 ,
,,,
,,,
Email:  LDANNER@NGP-INC.COM,,Prequalification Expiration Date:Dec-31-2026,
,,,
Work Class:201  -  CLEARING AND GRUBBING RIGHT OF WAY,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:660  -  SANITARY SEWERS,,,
Work Class:668  -  MISC DRAINAGE STRUCTURES,,,
Work Class:670  -  WATER DISTRIBUTION,,,
,,,
00000000013504,"NORTH RIDGE ROOFING, INC.",MARK STOWERS,Registered
,,,
Email:  DAVID@NORTHRIDGEPRO.COM,,Prequalification Expiration Date:Oct-31-2018,
,,,
,,,
2NO730,"NORTH STAR PAINTING COMPANY, INC.",IRENE N KALOURIS,Prequalified
"Shipping Address: 3526 MCCARTNEY RD. YOUNGSTOWN, OH 44505",,Phone Number: (330)743-2333,
"Mailing Address: 3526 MCCARTNEY RD. YOUNGSTOWN, OH 44505",,,
,,Fax Number: (330)743-3434 ,
,,,
,,,
Email:  Kbenedict@northstarpaintingco.com,,Prequalification Expiration Date:Oct-31-2026,
,,,
Work Class:535  -  PAINTING STRUCTURES,,,
,,,
00000000016676,"NORTH TARRANT INFRASTRUCTURE, LLC",MIGUEL ANGEL ALONSO,Prequalified
"Shipping Address: 9600 GREAT HILLS TRAIL AUSTIN, TX 78759",,Phone Number: (817)717-1775,
"Mailing Address: 9600 GREAT HILLS TRAIL AUSTIN, TX 78759",,,
,,Fax Number: (817)339-6582 ,
,,,
,,,
Email:  NTIAdmin@FERROVIAL.US,,Prequalification Expiration Date:Apr-30-2026,
,,,
Work Class:150  -  TRAFFIC CONTROL,,,
Work Class:163  -  MISCELLANEOUS EROSION CONTROL ITEMS,,,
Work Class:201  -  CLEARING AND GRUBBING RIGHT OF WAY,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:208  -  EMBANKMENTS,,,
Work Class:310  -  GRADED AGGREGATE CONSTRUCTION,,,
Work Class:439  -  PCC PAVEMENT,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
Work Class:500  -  CONCRETE STRUCTURES,,,
Work Class:501  -  STEEL STRUCTURES,,,
Work Class:511  -  REINFORCEMENT STEEL,,,
Work Class:520  -  PILING,,,
"Work Class:550  -  STRM DR PIPE, PIPE-ARCH CLVT, SD DR PIPE",,,
Work Class:668  -  MISC DRAINAGE STRUCTURES,,,
,,,
00000000016407,"NORTHERN GEORGIA ROCK, LLC",FANTASIA PENIGAR,Registered
,,,
Email:  CLAIMSCONSULTANTS45@GMAIL.COM,,Prequalification Expiration Date:Jun-30-2021,
,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:310a  -  HAULING GAB,,,
Work Class:400a  -  HAULING ASPHALTIC CONCRETE MIX,,,
Work Class:432a  -  HAULING MILLINGS,,,
"Work Class:603a  -  HAULING RIP RAP TO PROJECT, ALL SIZES",,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
2NO820,"NORTHWEST GEORGIA PAVING, INC.",RUSSELL SMITH,Prequalified
"Shipping Address: P. O. BOX 578 CALHOUN, GA 30703",,Phone Number: (706)629-8255,
"Mailing Address: P. O. BOX 578 CALHOUN, GA 30703",,,
,,Fax Number: (770)773-9692 ,
,,,
,,,
Email:  rsmith@nwgpinc.com,,Prequalification Expiration Date:Jan-31-2026,
,,,
Work Class:201  -  CLEARING AND GRUBBING RIGHT OF WAY,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:209  -  SUBGRADE CONSTRUCTION,,,
Work Class:310  -  GRADED AGGREGATE CONSTRUCTION,,,
Work Class:400  -  HOT MIX ASPHALTIC CONCRETE CONSTRUCTION,,,
Work Class:424  -  SURFACE TREATMENT,,,
,,,
2NO935,"NORWOOD TRUCKING, LLC",PHILANDER NORWOOD,Registered
"Shipping Address: 5205 15TH AVE COLUMBUS, GA 31904",,Phone Number: (706)888-9770,
"Mailing Address: 5205 15TH AVE COLUMBUS, GA 31904",,,
,,Fax Number: (706)582-2833 ,
,,,
,,,
Email:  norwoodtrucking_llc@yahoo.com,,Prequalification Expiration Date:May-31-2020,
,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:310a  -  HAULING GAB,,,
Work Class:400a  -  HAULING ASPHALTIC CONCRETE MIX,,,
Work Class:432  -  MILL ASPHALT PAVEMENT,,,
Work Class:432a  -  HAULING MILLINGS,,,
"Work Class:603a  -  HAULING RIP RAP TO PROJECT, ALL SIZES",,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
00000000013640,"NOVAN CONSTRUCTION, INC.",SANG E. JUN,Prequalified
"Shipping Address: 1234 COMMERCE DRIVE, SUITE D AUBURN, AL 36830",,Phone Number: (334)209-5119,
"Mailing Address: 1234 COMMERCE DRIVE, SUITE D AUBURN, AL 36830",,,
,,Fax Number: (334)649-6308 ,
,,,
,,,
Email:  melinda@novanconstruction.com,,Prequalification Expiration Date:Nov-30-2016,
,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:209  -  SUBGRADE CONSTRUCTION,,,
Work Class:310  -  GRADED AGGREGATE CONSTRUCTION,,,
Work Class:400  -  HOT MIX ASPHALTIC CONCRETE CONSTRUCTION,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
"Work Class:550  -  STRM DR PIPE, PIPE-ARCH CLVT, SD DR PIPE",,,
Work Class:652  -  PAINTING TRAFFIC STRIPE,,,
Work Class:660  -  SANITARY SEWERS,,,
Work Class:797  -  BUILDINGS,,,
,,,
00000000011889,"NPR SOUTH, LLC.",NICOLE P. RICKETSON,Prequalified
"Shipping Address: 616 THOMPSON DRIVE DOUGLAS, GA 31535",,Phone Number: (912)381-1127,
,,,
Email:  nprsouth@live.com,,Prequalification Expiration Date:May-31-2025,
,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:310a  -  HAULING GAB,,,
Work Class:400a  -  HAULING ASPHALTIC CONCRETE MIX,,,
Work Class:432a  -  HAULING MILLINGS,,,
Work Class:652  -  PAINTING TRAFFIC STRIPE,,,
Work Class:653  -  THERMOPLASTIC TRAFFIC STRIPE,,,
Work Class:657  -  PERFORMED PLASTIC MARKING,,,
,,,
00000000018757,NURI DISTRIBUTING LLC,JONATHAN B. JOHNSON,Registered
"Shipping Address: 1437 SAVOY TRL LAWRENCEVILLE, GA 30045",,Phone Number: (770)628-2757,
"Mailing Address: 1437 SAVOY TRL LAWRENCEVILLE, GA 30045",,,
,,Fax Number: (770)628-2753 ,
,,,
,,,
Email:  JON@NURIDISTRIBUTINGLLC.COM,,Prequalification Expiration Date:Jan-31-2026,
,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:310a  -  HAULING GAB,,,
Work Class:400a  -  HAULING ASPHALTIC CONCRETE MIX,,,
Work Class:432a  -  HAULING MILLINGS,,,
Work Class:800a  -  HAULING AGGREGATE,,,
,,,
2MC655,"O. MCKENZIE TRUCKING, INC.",OWEN MCKENZIE,Registered
"Shipping Address: 5702 REDAN RD. STONE MOUNTAIN, GA 30088",,Phone Number: (678)618-1063,
"Mailing Address: 5702 REDAN RD. STONE MOUNTAIN, GA 30088",,,
,,Fax Number: (770)498-5375 ,
,,,
,,,
Email:  MCKENZIETRUCKING2@ATT.NET,,Prequalification Expiration Date:Aug-31-2018,
,,,
Work Class:205a  -  HAULING SOIL WITHIN THE PROJECT,,,
Work Class:206a  -  HAULING SOIL TO THE PROJECT,,,
Work Class:310  -  GRADED AGGREGATE CONSTRUCTION,,,
,,,
2OC200,"O.C.S., INC.",KARL A. OWENS,Prequalified
"Shipping Address: 100 SW MAIN ST. VIDALIA, GA 30474",,Phone Number: (912)538-1700,
"Mailing Address: 100 SW MAIN ST. VIDALIA, GA 30474",,,
,,Fax Number: (912)538-1703 ,
,,,
,,,
Email:  OCSCONS@GMAIL.COM,,Prequalification Expiration Date:Dec-31-2017,
,,,
Work Class:163  -  MISCELLANEOUS EROSION CONTROL ITEMS,,,
Work Class:201  -  CLEARING AND GRUBBING RIGHT OF WAY,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:310  -  GRADED AGGREGATE CONSTRUCTION,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
"Work Class:550  -  STRM DR PIPE, PIPE-ARCH CLVT, SD DR PIPE",,,
Work Class:660  -  SANITARY SEWERS,,,
Work Class:670  -  WATER DISTRIBUTION,,,
Work Class:797  -  BUILDINGS,,,
,,,
00000000016625,"ODDO CONSTRUCTION SERVICES, LLC",YONGMI ODDO,Prequalified
"Shipping Address: 6399 TRANSIT RD EAST AMHERST, NY 14051",,Phone Number: (716)807-8409,
,,,
Email:  amy@oddoconstruction.com,,Prequalification Expiration Date:May-31-2022,
,,,
Work Class:201  -  CLEARING AND GRUBBING RIGHT OF WAY,,,
Work Class:205  -  ROADWAY EXCAVATION,,,
Work Class:208  -  EMBANKMENTS,,,
Work Class:209  -  SUBGRADE CONSTRUCTION,,,
Work Class:310  -  GRADED AGGREGATE CONSTRUCTION,,,
Work Class:441  -  MISCELLANEOUS CONCRETE,,,
"Work Class:550  -  STRM DR PIPE, PIPE-ARCH CLVT, SD DR PIPE",,,
Work Class:668  -  MISC DRAINAGE STRUCTURES,,,
,,,
2OG500,"OGLESBY CONSTRUCTION, INC.",COLIN THEISEN,Prequalified
"Shipping Address: 1600 TOLEDO RD. NORWALK, OH 44857",,Phone Number: (419)668-8204,
"Mailing Address: 1600 TOLEDO RD. NORWALK, OH 44857",,,
,,Fax Number: (419)660-0160 ,
,,,
,,,
Email:  Tonyw@oglesby.net,,Prequalification Expiration Date:Apr-30-2026,
,,,
Work Class:652  -  PAINTING TRAFFIC STRIPE,,,
Work Class:653  -  THERMOPLASTIC TRAFFIC STRIPE,,,
,,,
2OH750,"OHMSHIV CONSTRUCTION, LLC",NARESH BHANDERI,Prequalified
"Shipping Address: 805 PROGRESS CT LAWRENCEVILLE, GA 30043",,Phone Number: (404)987-0020,
"Mailing Address: 805 PROGRESS CT LAWRENCEVILLE, GA 30043",,,
,,Fax Number: (404)410-4936 ,
